Wed 25 Dec 2024 10:11:03 IST

SLURM_JOBID:		 2098572
             	Training MAE: 0.15367433428764343		 Val MAE: 0.10852721333503723
             	Algebraic dist: 24.411876331676137		 Val Algebraic dist: 25.123387145996094
             	RE1 dist: 664.6101740056819		 Val RE1 dist: 799.73779296875
             	SED dist: 2.190726540305398		 Val SED dist: 3.3246822357177734

Epoch 901/65000: Training Loss: 1.1425432725386186		 Val Loss: 2.057844543457031
             	Training MAE: 0.14868015050888062		 Val MAE: 0.10169561952352524
             	Algebraic dist: 23.967301802201703		 Val Algebraic dist: 29.365603637695312
             	RE1 dist: 651.5783913352273		 Val RE1 dist: 1089.0392578125
             	SED dist: 2.146225842562589		 Val SED dist: 4.069124221801758

Epoch 902/65000: Training Loss: 0.9732610529119318		 Val Loss: 2.018934631347656
             	Training MAE: 0.14939479529857635		 Val MAE: 0.10463862121105194
             	Algebraic dist: 22.39239501953125		 Val Algebraic dist: 29.065109252929688
             	RE1 dist: 559.1824840198864		 Val RE1 dist: 904.78642578125
             	SED dist: 1.8088495081121272		 Val SED dist: 3.989455795288086

Epoch 903/65000: Training Loss: 1.009162729436701		 Val Loss: 1.8676197052001953
             	Training MAE: 0.15435202419757843		 Val MAE: 0.10654786229133606
             	Algebraic dist: 22.063067349520598		 Val Algebraic dist: 27.763580322265625
             	RE1 dist: 598.9850408380681		 Val RE1 dist: 810.5703125
             	SED dist: 1.861317894675515		 Val SED dist: 3.685374069213867

Epoch 904/65000: Training Loss: 1.0087147626009854		 Val Loss: 2.0926774978637694
             	Training MAE: 0.15143492817878723		 Val MAE: 0.10447381436824799
             	Algebraic dist: 21.70200139825994		 Val Algebraic dist: 28.68955078125
             	RE1 dist: 535.90087890625		 Val RE1 dist: 887.87099609375
             	SED dist: 1.8717254291881213		 Val SED dist: 4.136419296264648

Epoch 905/65000: Training Loss: 0.793364784934304		 Val Loss: 2.0578407287597655
             	Training MAE: 0.14879363775253296		 Val MAE: 0.10469000786542892
             	Algebraic dist: 18.60274713689631		 Val Algebraic dist: 26.3548583984375
             	RE1 dist: 414.22065873579544		 Val RE1 dist: 764.232568359375
             	SED dist: 1.4482776468450373		 Val SED dist: 4.067150497436524

Epoch 906/65000: Training Loss: 0.791458476673473		 Val Loss: 2.121535873413086
             	Training MAE: 0.154593363404274		 Val MAE: 0.1060938611626625
             	Algebraic dist: 18.72376320578835		 Val Algebraic dist: 28.208395385742186
             	RE1 dist: 418.6392933238636		 Val RE1 dist: 985.276171875
             	SED dist: 1.4256121895530007		 Val SED dist: 4.193932342529297

Epoch 907/65000: Training Loss: 1.0672212080522017		 Val Loss: 2.2962207794189453
             	Training MAE: 0.15180811285972595		 Val MAE: 0.11148015409708023
             	Algebraic dist: 23.122052279385652		 Val Algebraic dist: 30.43265380859375
             	RE1 dist: 563.6708984375		 Val RE1 dist: 1143.50087890625
             	SED dist: 1.989579807628285		 Val SED dist: 4.536439895629883

Epoch 908/65000: Training Loss: 1.2348932786421343		 Val Loss: 1.9341064453125
             	Training MAE: 0.15323275327682495		 Val MAE: 0.11551936715841293
             	Algebraic dist: 24.593006480823863		 Val Algebraic dist: 27.8930419921875
             	RE1 dist: 667.7643821022727		 Val RE1 dist: 904.772265625
             	SED dist: 2.314816041426225		 Val SED dist: 3.8080562591552733

Epoch 909/65000: Training Loss: 1.1741404099897905		 Val Loss: 2.518691825866699
             	Training MAE: 0.15303689241409302		 Val MAE: 0.10404528677463531
             	Algebraic dist: 23.67816162109375		 Val Algebraic dist: 31.533746337890626
             	RE1 dist: 699.5012428977273		 Val RE1 dist: 1118.4359375
             	SED dist: 2.200307846069336		 Val SED dist: 4.989254760742187

Epoch 910/65000: Training Loss: 1.0179324583573774		 Val Loss: 1.99957275390625
             	Training MAE: 0.14980973303318024		 Val MAE: 0.113131582736969
             	Algebraic dist: 21.45086669921875		 Val Algebraic dist: 25.488629150390626
             	RE1 dist: 519.3487215909091		 Val RE1 dist: 799.9099609375
             	SED dist: 1.8889421983198686		 Val SED dist: 3.9434017181396483

Epoch 911/65000: Training Loss: 0.866455771706321		 Val Loss: 1.9878580093383789
             	Training MAE: 0.15497656166553497		 Val MAE: 0.10145530104637146
             	Algebraic dist: 20.662436745383523		 Val Algebraic dist: 28.972775268554688
             	RE1 dist: 487.2057439630682		 Val RE1 dist: 1046.10029296875
             	SED dist: 1.585065321488814		 Val SED dist: 3.929880142211914

Epoch 912/65000: Training Loss: 0.8807520432905718		 Val Loss: 1.8235492706298828
             	Training MAE: 0.1521027535200119		 Val MAE: 0.1058194637298584
             	Algebraic dist: 20.596432772549715		 Val Algebraic dist: 26.771792602539062
             	RE1 dist: 477.8473455255682		 Val RE1 dist: 850.5146484375
             	SED dist: 1.617485219782049		 Val SED dist: 3.5977272033691405

Epoch 913/65000: Training Loss: 0.7861595153808594		 Val Loss: 2.1840646743774412
             	Training MAE: 0.15339086949825287		 Val MAE: 0.1036440059542656
             	Algebraic dist: 18.552569302645598		 Val Algebraic dist: 30.006103515625
             	RE1 dist: 415.90336470170456		 Val RE1 dist: 1167.905859375
             	SED dist: 1.4206362637606533		 Val SED dist: 4.320170593261719

Epoch 914/65000: Training Loss: 0.8444307500665839		 Val Loss: 2.0332687377929686
             	Training MAE: 0.15369448065757751		 Val MAE: 0.11400404572486877
             	Algebraic dist: 19.993405428799715		 Val Algebraic dist: 26.56494140625
             	RE1 dist: 438.09619140625		 Val RE1 dist: 807.31416015625
             	SED dist: 1.539101167158647		 Val SED dist: 4.009728240966797

Epoch 915/65000: Training Loss: 0.8185941522771661		 Val Loss: 2.0339365005493164
             	Training MAE: 0.1519630253314972		 Val MAE: 0.1032245084643364
             	Algebraic dist: 19.000334306196734		 Val Algebraic dist: 27.501971435546874
             	RE1 dist: 404.2498224431818		 Val RE1 dist: 1031.35869140625
             	SED dist: 1.485969370061701		 Val SED dist: 4.019189453125

Epoch 916/65000: Training Loss: 0.8646775158968839		 Val Loss: 1.9464536666870118
             	Training MAE: 0.15973730385303497		 Val MAE: 0.10595960170030594
             	Algebraic dist: 19.29876708984375		 Val Algebraic dist: 27.638272094726563
             	RE1 dist: 429.9285777698864		 Val RE1 dist: 860.9990234375
             	SED dist: 1.5600702112371272		 Val SED dist: 3.8422645568847655

Epoch 917/65000: Training Loss: 0.7869052886962891		 Val Loss: 1.8495050430297852
             	Training MAE: 0.15516741573810577		 Val MAE: 0.10541205108165741
             	Algebraic dist: 19.062387639825996		 Val Algebraic dist: 26.7814208984375
             	RE1 dist: 441.4861505681818		 Val RE1 dist: 786.487353515625
             	SED dist: 1.4202024286443538		 Val SED dist: 3.651670455932617

Epoch 918/65000: Training Loss: 0.8022599653764204		 Val Loss: 2.0726715087890626
             	Training MAE: 0.14992542564868927		 Val MAE: 0.1057681143283844
             	Algebraic dist: 18.59517877752131		 Val Algebraic dist: 27.554522705078124
             	RE1 dist: 427.2542169744318		 Val RE1 dist: 809.732568359375
             	SED dist: 1.4601499384099788		 Val SED dist: 4.097541809082031

Epoch 919/65000: Training Loss: 0.8057993108575995		 Val Loss: 1.9075441360473633
             	Training MAE: 0.15427647531032562		 Val MAE: 0.10853983461856842
             	Algebraic dist: 19.1373291015625		 Val Algebraic dist: 27.926296997070313
             	RE1 dist: 464.65451882102275		 Val RE1 dist: 959.82021484375
             	SED dist: 1.4581926519220525		 Val SED dist: 3.7621131896972657

Epoch 920/65000: Training Loss: 0.8044844540682706		 Val Loss: 2.0214982986450196
             	Training MAE: 0.1538456678390503		 Val MAE: 0.10011003166437149
             	Algebraic dist: 18.41212879527699		 Val Algebraic dist: 28.633609008789062
             	RE1 dist: 434.34805575284093		 Val RE1 dist: 884.00341796875
             	SED dist: 1.457911404696378		 Val SED dist: 3.997161865234375

Epoch 921/65000: Training Loss: 0.7663972161032937		 Val Loss: 1.8337617874145509
             	Training MAE: 0.15411266684532166		 Val MAE: 0.10855017602443695
             	Algebraic dist: 18.81971047141335		 Val Algebraic dist: 27.022842407226562
             	RE1 dist: 409.93386008522725		 Val RE1 dist: 798.168359375
             	SED dist: 1.3780762065540662		 Val SED dist: 3.615142059326172

Epoch 922/65000: Training Loss: 0.7927516590465199		 Val Loss: 1.944951057434082
             	Training MAE: 0.15548527240753174		 Val MAE: 0.10373867303133011
             	Algebraic dist: 18.45424444025213		 Val Algebraic dist: 27.39522705078125
             	RE1 dist: 408.50137606534093		 Val RE1 dist: 821.4564453125
             	SED dist: 1.4285628578879617		 Val SED dist: 3.842061996459961

Epoch 923/65000: Training Loss: 0.8472014340487394		 Val Loss: 1.9445945739746093
             	Training MAE: 0.1518266797065735		 Val MAE: 0.10632872581481934
             	Algebraic dist: 18.59806407581676		 Val Algebraic dist: 27.26293029785156
             	RE1 dist: 444.9957386363636		 Val RE1 dist: 820.48857421875
             	SED dist: 1.5442034981467507		 Val SED dist: 3.8396472930908203

Epoch 924/65000: Training Loss: 0.8293265429410067		 Val Loss: 2.2260887145996096
             	Training MAE: 0.14955653250217438		 Val MAE: 0.10485917329788208
             	Algebraic dist: 19.385825417258523		 Val Algebraic dist: 29.5363525390625
             	RE1 dist: 439.31005859375		 Val RE1 dist: 926.547265625
             	SED dist: 1.5153312683105469		 Val SED dist: 4.4025615692138675

Epoch 925/65000: Training Loss: 0.8759888735684481		 Val Loss: 2.4619110107421873
             	Training MAE: 0.15544374287128448		 Val MAE: 0.11208858340978622
             	Algebraic dist: 19.85699601606889		 Val Algebraic dist: 32.17137451171875
             	RE1 dist: 485.46377840909093		 Val RE1 dist: 1246.69287109375
             	SED dist: 1.5971540971235796		 Val SED dist: 4.866786193847656

Epoch 926/65000: Training Loss: 1.1255970868197354		 Val Loss: 2.0764995574951173
             	Training MAE: 0.15487946569919586		 Val MAE: 0.10585912317037582
             	Algebraic dist: 22.460242531516336		 Val Algebraic dist: 26.967718505859374
             	RE1 dist: 571.40234375		 Val RE1 dist: 796.474169921875
             	SED dist: 2.094203081997958		 Val SED dist: 4.102609252929687

Epoch 927/65000: Training Loss: 1.1175002184781162		 Val Loss: 2.2212629318237305
             	Training MAE: 0.15048176050186157		 Val MAE: 0.10484541207551956
             	Algebraic dist: 23.260553533380683		 Val Algebraic dist: 28.479449462890624
             	RE1 dist: 610.4113547585227		 Val RE1 dist: 793.024169921875
             	SED dist: 2.0957509821111504		 Val SED dist: 4.393496704101563

Epoch 928/65000: Training Loss: 0.9029519341208718		 Val Loss: 2.4339691162109376
             	Training MAE: 0.151319220662117		 Val MAE: 0.10041797906160355
             	Algebraic dist: 20.4557411887429		 Val Algebraic dist: 30.557589721679687
             	RE1 dist: 466.68186257102275		 Val RE1 dist: 849.16240234375
             	SED dist: 1.6569975072687322		 Val SED dist: 4.823224639892578

Epoch 929/65000: Training Loss: 0.8991450396451083		 Val Loss: 1.6244798660278321
             	Training MAE: 0.1506551057100296		 Val MAE: 0.10465896129608154
             	Algebraic dist: 20.67746249112216		 Val Algebraic dist: 24.884324645996095
             	RE1 dist: 479.14404296875		 Val RE1 dist: 743.2640625
             	SED dist: 1.6566862626509233		 Val SED dist: 3.1998113632202148

Epoch 930/65000: Training Loss: 0.8704925883900035		 Val Loss: 1.8667675018310548
             	Training MAE: 0.1551206409931183		 Val MAE: 0.09674631804227829
             	Algebraic dist: 20.481468894264914		 Val Algebraic dist: 30.2088623046875
             	RE1 dist: 483.43039772727275		 Val RE1 dist: 963.11708984375
             	SED dist: 1.5840714194557883		 Val SED dist: 3.689488983154297

Epoch 931/65000: Training Loss: 0.9268374009565874		 Val Loss: 2.1870485305786134
             	Training MAE: 0.15370459854602814		 Val MAE: 0.12172117084264755
             	Algebraic dist: 19.180605801669035		 Val Algebraic dist: 26.124618530273438
             	RE1 dist: 506.20170454545456		 Val RE1 dist: 868.0970703125
             	SED dist: 1.700348593971946		 Val SED dist: 4.3097583770751955

Epoch 932/65000: Training Loss: 1.0699772401289507		 Val Loss: 3.37982292175293
             	Training MAE: 0.15203233063220978		 Val MAE: 0.10753988474607468
             	Algebraic dist: 21.697085293856535		 Val Algebraic dist: 39.831451416015625
             	RE1 dist: 522.3787286931819		 Val RE1 dist: 2216.990234375
             	SED dist: 1.9980520768599077		 Val SED dist: 6.708653259277344

Epoch 933/65000: Training Loss: 1.2908037359064275		 Val Loss: 2.0291629791259767
             	Training MAE: 0.1566278338432312		 Val MAE: 0.10885275900363922
             	Algebraic dist: 24.79178133877841		 Val Algebraic dist: 27.998886108398438
             	RE1 dist: 724.6145241477273		 Val RE1 dist: 862.92099609375
             	SED dist: 2.4252681732177734		 Val SED dist: 4.006277084350586

Epoch 934/65000: Training Loss: 1.1205019517378374		 Val Loss: 1.831040382385254
             	Training MAE: 0.1423107385635376		 Val MAE: 0.10200216621160507
             	Algebraic dist: 23.29971036044034		 Val Algebraic dist: 27.69000244140625
             	RE1 dist: 652.2244762073864		 Val RE1 dist: 902.3447265625
             	SED dist: 2.10889330777255		 Val SED dist: 3.6157806396484373

Epoch 935/65000: Training Loss: 1.090376853942871		 Val Loss: 2.1177555084228517
             	Training MAE: 0.15757325291633606		 Val MAE: 0.10826639831066132
             	Algebraic dist: 21.79264415394176		 Val Algebraic dist: 28.420208740234376
             	RE1 dist: 544.1104847301136		 Val RE1 dist: 920.87958984375
             	SED dist: 2.017065568403764		 Val SED dist: 4.184341049194336

Epoch 936/65000: Training Loss: 0.8722094622525302		 Val Loss: 1.962270164489746
             	Training MAE: 0.15154364705085754		 Val MAE: 0.10790867358446121
             	Algebraic dist: 19.217063210227273		 Val Algebraic dist: 27.013232421875
             	RE1 dist: 429.42800071022725		 Val RE1 dist: 950.5513671875
             	SED dist: 1.5969812219793147		 Val SED dist: 3.8746109008789062

Epoch 937/65000: Training Loss: 0.9302498210560192		 Val Loss: 2.1822792053222657
             	Training MAE: 0.15854571759700775		 Val MAE: 0.10826455056667328
             	Algebraic dist: 21.004966042258523		 Val Algebraic dist: 28.628594970703126
             	RE1 dist: 484.93936434659093		 Val RE1 dist: 1120.74755859375
             	SED dist: 1.6998918706720525		 Val SED dist: 4.313083648681641

Epoch 938/65000: Training Loss: 0.950276721607555		 Val Loss: 2.0854070663452147
             	Training MAE: 0.1520289182662964		 Val MAE: 0.10668519139289856
